pub_ID,title,authors,dois,keywords,grant_num
35999570,Machine learning algorithm to characterize antimicrobial resistance associated with the International Space Station surface microbiome.,"['Madrigal P', 'Singh NK', 'Wood JM', 'Gaudioso E', 'Hernández-Del-Olmo F', 'Mason CE', 'Venkateswaran K', 'Beheshti A']",doi: 10.1186/s40168-022-01332-w,"['Antibiotic resistance', 'Built-environment', 'ISS', 'Machine learning', 'Metagenomics', 'Microbial Tracking-1', 'Microbiome', 'NGS', 'Space Omics']",DA053941
35864089,A metagenomic DNA sequencing assay that is robust against environmental DNA contamination.,"['Mzava O', 'Cheng AP', 'Chang A', 'Smalling S', 'Djomnang LK', 'Lenz JS', 'Longman R', 'Steadman A', 'Gómez-Escobar LG', 'Schenck EJ', 'Salvatore M', 'Satlin MJ', 'Suthanthiran M', 'Lee JR', 'Mason CE', 'Dadhania D', 'De Vlaminck I']",doi: 10.1038/s41467-022-31654-0,No keywords,DA053941
35396471,Unlocking capacities of genomics for the COVID-19 response and future pandemics.,"['Knyazev S', 'Chhugani K', 'Sarwal V', 'Ayyala R', 'Singh H', 'Karthikeyan S', 'Deshpande D', 'Baykal PI', 'Comarova Z', 'Lu A', 'Porozov Y', 'Vasylyeva TI', 'Wertheim JO', 'Tierney BT', 'Chiu CY', 'Sun R', 'Wu A', 'Abedalthagafi MS', 'Pak VM', 'Nagaraj SH', 'Smith AL', 'Skums P', 'Pasaniuc B', 'Komissarov A', 'Mason CE', 'Bortz E', 'Lemey P', 'Kondrashov F', 'Beerenwinkel N', 'Lam TT', 'Wu NC', 'Zelikovsky A', 'Knight R', 'Crandall KA', 'Mangul S']",doi: 10.1038/s41592-022-01444-z,No keywords,DA053941
37622131,Integrating Virus Monitoring Strategies for Safe Non-potable Water Reuse.,"['Jiang SC', 'Bischel HN', 'Goel R', 'Rosso D', 'Sherchan S', 'Whiteson KL', 'Yan T', 'Solo-Gabriele HM']",pii: 1187. doi: 10.3390/w14081187,"['Modeling', 'Reuse', 'Surrogates', 'Viruses', 'Wastewater']",DA053941
35313580,"COVID-19 Prediction using Genomic Footprint of SARS-CoV-2 in Air, Surface Swab and Wastewater Samples.","['Solo-Gabriele HM', 'Kumar S', 'Abelson S', 'Penso J', 'Contreras J', 'Babler KM', 'Sharkey ME', 'Mantero AMA', 'Lamar WE', 'Tallon JJ Jr', 'Kobetz E', 'Solle NS', 'Shukla BS', 'Kenney RJ', 'Mason CE', 'Schürer SC', 'Vidovic D', 'Williams SL', 'Grills GS', 'Jayaweera DT', 'Mirsaeidi M', 'Kumar N']",pii: 2022.03.14.22272314. doi: 10.1101/2022.03.14.22272314,No keywords,DA053941
35233546,System-wide transcriptome damage and tissue identity loss in COVID-19 patients.,"['Park J', 'Foox J', 'Hether T', 'Danko DC', 'Warren S', 'Kim Y', 'Reeves J', 'Butler DJ', 'Mozsary C', 'Rosiene J', 'Shaiber A', 'Afshin EE', 'MacKay M', 'Rendeiro AF', 'Bram Y', 'Chandar V', 'Geiger H', 'Craney A', 'Velu P', 'Melnick AM', 'Hajirasouliha I', 'Beheshti A', 'Taylor D', 'Saravia-Butler A', 'Singh U', 'Wurtele ES', 'Schisler J', 'Fennessey S', 'Corvelo A', 'Zody MC', 'Germer S', 'Salvatore S', 'Levy S', 'Wu S', 'Tatonetti NP', 'Shapira S', 'Salvatore M', 'Westblade LF', 'Cushing M', 'Rennert H', 'Kriegel AJ', 'Elemento O', 'Imielinski M', 'Rice CM', 'Borczuk AC', 'Meydan C', 'Schwartz RE', 'Mason CE']",doi: 10.1016/j.xcrm.2022.100522,"['COVID-19', 'NGS', 'RNA-seq', 'SARS-CoV-2', 'coronavirus', 'coronavirus disease 2019', 'evere acute respiratory syndrome coronavirus 2', 'host response', 'next-generation sequencing', 'spatial transcriptomics']",DA053941
35136384,Loop-Mediated Isothermal Amplification Detection of SARS-CoV-2 and Myriad Other Applications.,"['Moore KJM', 'Cahill J', 'Aidelberg G', 'Aronoff R', 'Bektaş A', 'Bezdan D', 'Butler DJ', 'Chittur SV', 'Codyre M', 'Federici F', 'Tanner NA', 'Tighe SW', 'True R', 'Ware SB', 'Wyllie AL', 'Afshin EE', 'Bendesky A', 'Chang CB', 'Dela Rosa R 2nd', 'Elhaik E', 'Erickson D', 'Goldsborough AS', 'Grills G', 'Hadasch K', 'Hayden A', 'Her SY', 'Karl JA', 'Kim CH', 'Kriegel AJ', 'Kunstman T', 'Landau Z', 'Land K', 'Langhorst BW', 'Lindner AB', 'Mayer BE', 'McLaughlin LA', 'McLaughlin MT', 'Molloy J', 'Mozsary C', 'Nadler JL', ""D'Silva M"", 'Ng D', ""O'Connor DH"", 'Ongerth JE', 'Osuolale O', 'Pinharanda A', 'Plenker D', 'Ranjan R', 'Rosbash M', 'Rotem A', 'Segarra J', 'Schürer S', 'Sherrill-Mix S', 'Solo-Gabriele H', 'To S', 'Vogt MC', 'Yu AD', 'Mason CE', 'gLAMP Consortium']",doi: 10.7171/jbt.21-3203-017,No keywords,DA053941
35136383,"A Rapid, Isothermal, and Point-of-Care System for COVID-19 Diagnostics.","['Mozsary C', 'McCloskey D', 'Babler KM', 'Boza J', 'Butler D', 'Currall B', 'Williams S', 'Wiley A', 'Afshin EE', 'Grills GS', 'Sharkey ME', 'Premsrirut P', 'Solo-Gabriele H', 'Cardentey Y', 'Erickson D', 'Mason CE']",doi: 10.7171/jbt.21-3203-019,No keywords,DA053941
35132260,Curated variation benchmarks for challenging medically relevant autosomal genes.,"['Wagner J', 'Olson ND', 'Harris L', 'McDaniel J', 'Cheng H', 'Fungtammasan A', 'Hwang YC', 'Gupta R', 'Wenger AM', 'Rowell WJ', 'Khan ZM', 'Farek J', 'Zhu Y', 'Pisupati A', 'Mahmoud M', 'Xiao C', 'Yoo B', 'Sahraeian SME', 'Miller DE', 'Jáspez D', 'Lorenzo-Salazar JM', 'Muñoz-Barrera A', 'Rubio-Rodríguez LA', 'Flores C', 'Narzisi G', 'Evani US', 'Clarke WE', 'Lee J', 'Mason CE', 'Lincoln SE', 'Miga KH', 'Ebbert MTW', 'Shumate A', 'Li H', 'Chin CS', 'Zook JM', 'Sedlazeck FJ']",doi: 10.1038/s41587-021-01158-1,No keywords,DA053941
34872606,The SEQC2 epigenomics quality control (EpiQC) study.,"['Foox J', 'Nordlund J', 'Lalancette C', 'Gong T', 'Lacey M', 'Lent S', 'Langhorst BW', 'Ponnaluri VKC', 'Williams L', 'Padmanabhan KR', 'Cavalcante R', 'Lundmark A', 'Butler D', 'Mozsary C', 'Gurvitch J', 'Greally JM', 'Suzuki M', 'Menor M', 'Nasu M', 'Alonso A', 'Sheridan C', 'Scherer A', 'Bruinsma S', 'Golda G', 'Muszynska A', 'Łabaj PP', 'Campbell MA', 'Wos F', 'Raine A', 'Liljedahl U', 'Axelsson T', 'Wang C', 'Chen Z', 'Yang Z', 'Li J', 'Yang X', 'Wang H', 'Melnick A', 'Guo S', 'Blume A', 'Franke V', 'Ibanez de Caceres I', 'Rodriguez-Antolin C', 'Rosas R', 'Davis JW', 'Ishii J', 'Megherbi DB', 'Xiao W', 'Liao W', 'Xu J', 'Hong H', 'Ning B', 'Tong W', 'Akalin A', 'Wang Y', 'Deng Y', 'Mason CE']",doi: 10.1186/s13059-021-02529-2,No keywords,DA053941
34504351,Performance assessment of DNA sequencing platforms in the ABRF Next-Generation Sequencing Study.,"['Foox J', 'Tighe SW', 'Nicolet CM', 'Zook JM', 'Byrska-Bishop M', 'Clarke WE', 'Khayat MM', 'Mahmoud M', 'Laaguiby PK', 'Herbert ZT', 'Warner D', 'Grills GS', 'Jen J', 'Levy S', 'Xiang J', 'Alonso A', 'Zhao X', 'Zhang W', 'Teng F', 'Zhao Y', 'Lu H', 'Schroth GP', 'Narzisi G', 'Farmerie W', 'Sedlazeck FJ', 'Baldwin DA', 'Mason CE']",doi: 10.1038/s41587-021-01049-5,No keywords,DA053941
34375259,Lessons learned from SARS-CoV-2 measurements in wastewater.,"['Sharkey ME', 'Kumar N', 'Mantero AMA', 'Babler KM', 'Boone MM', 'Cardentey Y', 'Cortizas EM', 'Grills GS', 'Herrin J', 'Kemper JM', 'Kenney R', 'Kobetz E', 'Laine J', 'Lamar WE', 'Mader CC', 'Mason CE', 'Quintero AZ', 'Reding BD', 'Roca MA', 'Ryon K', 'Solle NS', 'Schürer SC', 'Shukla B', 'Stevenson M', 'Stone T', 'Tallon JJ Jr', 'Venkatapuram SS', 'Vidovic D', 'Williams SL', 'Young B', 'Solo-Gabriele HM']",doi: 10.1016/j.scitotenv.2021.149177,"['Concentration', 'Detection', 'SARS-CoV-2', 'Sampling', 'Wastewater', 'Wastewater based surveillance']",DA053941
36948314,Stabilization of SARS-CoV-2 RNA in wastewater via rapid RNA extraction.,"['Torabi S', 'Amirsoleimani A', 'Dehghan Banadaki M', 'Strike WD', 'Rockward A', 'Noble A', 'Liversedge M', 'Keck JW', 'Berry SM']",doi: 10.1016/j.scitotenv.2023.162992,"['COVID-19', 'Degradation', 'RNA stabilization', 'Temperature', 'Wastewater']",DA053903
36356276,"Wastewater Surveillance-""Messy"" Science With Public Health Potential.","['Keck JW', 'Berry SM']",doi: 10.2105/AJPH.2022.307141,No keywords,DA053903
37054986,US National Institutes of Health Prioritization of SARS-CoV-2 Variants.,"['Turner S', 'Alisoltani A', 'Bratt D', 'Cohen-Lavi L', 'Dearlove BL', 'Drosten C', 'Fischer WM', 'Fouchier RAM', 'Gonzalez-Reiche AS', 'Jaroszewski L', 'Khalil Z', 'LeGresley E', 'Johnson M', 'Jones TC', 'Mühlemann B', ""O'Connor D"", 'Sedova M', 'Shukla M', 'Theiler J', 'Wallace ZS', 'Yoon H', 'Zhang Y', 'van Bakel H', 'Degrace MM', 'Ghedin E', 'Godzik A', 'Hertz T', 'Korber B', 'Lemieux J', 'Niewiadomska AM', 'Post DJ', 'Rolland M', 'Scheuermann R', 'Smith DJ']",doi: 10.3201/eid2905.221646,"['2019 novel coronavirus disease', 'COVID-19', 'SARS-CoV-2', 'SARS-CoV-2 variants', 'US National Institute of Allergy and Infectious Diseases', 'US National Institutes of Health', 'computational biology', 'coronavirus disease', 'epidemiological monitoring', 'epidemiology', 'pandemic prevention and control', 'respiratory infections', 'severe acute respiratory syndrome coronavirus 2', 'viruses', 'zoonoses']",DA053893
35953484,SARS-CoV-2 and other respiratory pathogens are detected in continuous air samples from congregate settings.,"['Ramuta MD', 'Newman CM', 'Brakefield SF', 'Stauss MR', 'Wiseman RW', 'Kita-Yarbro A', ""O'Connor EJ"", 'Dahal N', 'Lim A', 'Poulsen KP', 'Safdar N', 'Marx JA', 'Accola MA', 'Rehrauer WM', 'Zimmer JA', 'Khubbar M', 'Beversdorf LJ', 'Boehm EC', 'Castañeda D', 'Rushford C', 'Gregory DA', 'Yao JD', 'Bhattacharyya S', 'Johnson MC', 'Aliota MT', 'Friedrich TC', ""O'Connor DH"", ""O'Connor SL""]",doi: 10.1038/s41467-022-32406-w,No keywords,DA053893
35378751,SARS-CoV-2 and other respiratory pathogens are detected in continuous air samples from congregate settings.,"['Ramuta MD', 'Newman CM', 'Brakefield SF', 'Stauss MR', 'Wiseman RW', 'Kita-Yarbro A', ""O'Connor EJ"", 'Dahal N', 'Lim A', 'Poulsen KP', 'Safdar N', 'Marx JA', 'Accola MA', 'Rehrauer WM', 'Zimmer JA', 'Khubbar M', 'Beversdorf LJ', 'Boehm EC', 'Castañeda D', 'Rushford C', 'Gregory DA', 'Yao JD', 'Bhattacharyya S', 'Johnson MC', 'Aliota MT', 'Friedrich TC', ""O'Connor DH"", ""O'Connor SL""]",pii: 2022.03.29.22272716. doi: 10.1101/2022.03.29.22272716,No keywords,DA053893
35115523,Tracking cryptic SARS-CoV-2 lineages detected in NYC wastewater.,"['Smyth DS', 'Trujillo M', 'Gregory DA', 'Cheung K', 'Gao A', 'Graham M', 'Guan Y', 'Guldenpfennig C', 'Hoxie I', 'Kannoly S', 'Kubota N', 'Lyddon TD', 'Markman M', 'Rushford C', 'San KM', 'Sompanya G', 'Spagnolo F', 'Suarez R', 'Teixeiro E', 'Daniels M', 'Johnson MC', 'Dennehy JJ']",doi: 10.1038/s41467-022-28246-3,No keywords,DA053893
35051130,"Notes from the Field: Early Evidence of the SARS-CoV-2 B.1.1.529 (Omicron) Variant in Community Wastewater - United States, November-December 2021.","['Kirby AE', 'Welsh RM', 'Marsh ZA', 'Yu AT', 'Vugia DJ', 'Boehm AB', 'Wolfe MK', 'White BJ', 'Matzinger SR', 'Wheeler A', 'Bankers L', 'Andresen K', 'Salatas C', 'New York City Department of Environmental Protection', 'Gregory DA', 'Johnson MC', 'Trujillo M', 'Kannoly S', 'Smyth DS', 'Dennehy JJ', 'Sapoval N', 'Ensor K', 'Treangen T', 'Stadler LB', 'Hopkins L']",doi: 10.15585/mmwr.mm7103a5,No keywords,DA053893
34452511,Monitoring SARS-CoV-2 Populations in Wastewater by Amplicon Sequencing and Using the Novel Program SAM Refiner.,"['Gregory DA', 'Wieberg CG', 'Wenzel J', 'Lin CH', 'Johnson MC']",doi: 10.3390/v13081647,"['coronavirus', 'metagenomics', 'molecular epidemiology', 'wastewater']",DA053893
37098909,"Rhizobium Phage-Like Microvirus Genome Sequence Identified in Wastewater in Arizona, USA, in November 2020 Encodes an Endolysin and a Putative Multiheme Cytochrome c-like Protein.","['Chapman AR', 'Wright JM', 'Kaiser NA', 'Jones PM', 'Driver EM', 'Halden RU', 'Varsani A', 'Scotch M', 'Faleye TOC']",doi: 10.1128/mra.00069-23,No keywords,LM013129
36493788,"Leveraging an established neighbourhood-level, open access wastewater monitoring network to address public health priorities: a population-based study.","['Bowes DA', 'Driver EM', 'Kraberger S', 'Fontenele RS', 'Holland LA', 'Wright J', 'Johnston B', 'Savic S', 'Engstrom Newell M', 'Adhikari S', 'Kumar R', 'Goetz H', 'Binsfeld A', 'Nessi K', 'Watkins P', 'Mahant A', 'Zevitz J', 'Deitrick S', 'Brown P', 'Dalton R', 'Garcia C', 'Inchausti R', 'Holmes W', 'Tian XJ', 'Varsani A', 'Lim ES', 'Scotch M', 'Halden RU']",doi: 10.1016/S2666-5247(22)00289-0,No keywords,LM013129
36287087,"Complete Coding Sequences of Rhinovirus Types A46, A39, C56, and C48.","['Collins CL', 'Faleye TOC', 'Kraberger S', 'Fontenele RS', 'Adams D', 'Adhikari S', 'Sandrolini H', 'Finnerty S', 'Halden RU', 'Scotch M', 'Varsani A']",doi: 10.1128/mra.00680-22,No keywords,LM013129
36203558,Impact of sample clarification by size exclusion on virus detection and diversity in wastewater-based epidemiology.,"['Faleye TOC', 'Skidmore P', 'Elyaderani A', 'Adhikari S', 'Kaiser N', 'Smith A', 'Yanez A', 'Perleberg T', 'Driver EM', 'Halden RU', 'Varsani A', 'Scotch M']",pii: 2022.09.25.22280344. doi: 10.1101/2022.09.25.22280344,"['Adenovirus 41', 'High-throughput nucleotide sequencing', 'Picornaviridae', 'Sample clarification by size fractionation', 'Wastewater-based epidemiological monitoring']",LM013129
36168937,Surveillance of rhinovirus diversity among a university community identifies multiple types from all three species including an unassigned rhinovirus A genotype.,"['Faleye TOC', 'Elyaderani A', 'Skidmore P', 'Adhikari S', 'Smith A', 'Kaiser N', 'Sandrolini H', 'Finnerty S', 'Halden RU', 'Varsani A', 'Scotch M']",doi: 10.1111/irv.13057,"['Southwestern United States', 'high-throughput nucleotide sequencing', 'population surveillance', 'rhinovirus', 'student health services']",LM013129
36043869,"Genome Sequence of a Microvirus Recovered from Wastewater in Arizona, USA, in October 2020, Encodes a Previously Undescribed DNA-Binding Protein.","['Smith A', 'Kaiser N', 'Yanez A', 'Perleberg T', 'Elyaderani A', 'Skidmore P', 'Adhikari S', 'Driver EM', 'Halden RU', 'Varsani A', 'Scotch M', 'Faleye TOC']",doi: 10.1128/mra.00337-22,No keywords,LM013129
35972248,"Genome Sequences of Anelloviruses, Genomovirus, and Papillomavirus Isolated from Nasal Pharyngeal Swabs.","['Collins CL', 'Kraberger S', 'Fontenele RS', 'Faleye TOC', 'Adams D', 'Adhikari S', 'Sandrolini H', 'Finnerty S', 'Halden RU', 'Scotch M', 'Varsani A']",doi: 10.1128/mra.00681-22,No keywords,LM013129
35714764,"Canine picornaviruses detected in wastewater in Arizona, USA 2019 and 2021.","['Faleye TOC', 'Skidmore PT', 'Elyaderani A', 'Smith A', 'Kaiser N', 'Adhikari S', 'Yanez A', 'Perleberg T', 'Driver EM', 'Halden RU', 'Varsani A', 'Scotch M']",doi: 10.1016/j.meegid.2022.105315,"['Arizona', 'Canine picornavirus', 'USA', 'Virus surveillance', 'Wastewater-based epidemiology']",LM013129
35475464,"Detection of human, porcine and canine picornaviruses in municipal sewage sludge using pan-enterovirus amplicon-based long-read Illumina sequencing.","['Faleye TOC', 'Driver EM', 'Bowes DA', 'Holm RH', 'Talley D', 'Yeager R', 'Bhatnagar A', 'Smith T', 'Varsani A', 'Halden RU', 'Scotch M']",doi: 10.1080/22221751.2022.2071173,"['Kentucky', 'One Health', 'Picornaviridae', 'high-throughput nucleotide sequencing', 'wastewater-based epidemiological monitoring']",LM013129
34607084,High-throughput sequencing of SARS-CoV-2 in wastewater provides insights into circulating variants.,"['Fontenele RS', 'Kraberger S', 'Hadfield J', 'Driver EM', 'Bowes D', 'Holland LA', 'Faleye TOC', 'Adhikari S', 'Kumar R', 'Inchausti R', 'Holmes WK', 'Deitrick S', 'Brown P', 'Duty D', 'Smith T', 'Bhatnagar A', 'Yeager RA 2nd', 'Holm RH', 'von Reitzenstein NH', 'Wheeler E', 'Dixon K', 'Constantine T', 'Wilson MA', 'Lim ES', 'Jiang X', 'Halden RU', 'Scotch M', 'Varsani A']",doi: 10.1016/j.watres.2021.117710,"['High-throughput sequencing', 'SARS-CoV-2', 'Surveillance', 'Wastewater', 'Wastewater-based epidemiology']",LM013129
34578384,"Wastewater-Based Epidemiology and Long-Read Sequencing to Identify Enterovirus Circulation in Three Municipalities in Maricopa County, Arizona, Southwest United States between June and October 2020.","['Faleye TOC', 'Bowes DA', 'Driver EM', 'Adhikari S', 'Adams D', 'Varsani A', 'Halden RU', 'Scotch M']",doi: 10.3390/v13091803,"['Arizona', 'Enterovirus C', 'environmental monitoring', 'high-throughput nucleotide sequencing', 'human', 'wastewater-based epidemiological monitoring']",LM013129
34388979,Use of hemagglutinin and neuraminidase amplicon-based high-throughput sequencing with variant analysis to detect co-infection and resolve identical consensus sequences of seasonal influenza in a university setting.,"['Faleye TOC', 'Adams D', 'Adhikari S', 'Sandrolini H', 'Halden RU', 'Varsani A', 'Scotch M']",doi: 10.1186/s12879-021-06526-5,"['Arizona', 'HTS', 'Influenza virus', 'Local transmission', 'Orthomyxoviridae', 'Variant analysis']",LM013129
33501452,High-throughput sequencing of SARS-CoV-2 in wastewater provides insights into circulating variants.,"['Fontenele RS', 'Kraberger S', 'Hadfield J', 'Driver EM', 'Bowes D', 'Holland LA', 'Faleye TOC', 'Adhikari S', 'Kumar R', 'Inchausti R', 'Holmes WK', 'Deitrick S', 'Brown P', 'Duty D', 'Smith T', 'Bhatnagar A', 'Yeager RA 2nd', 'Holm RH', 'von Reitzenstein NH', 'Wheeler E', 'Dixon K', 'Constantine T', 'Wilson MA', 'Lim ES', 'Jiang X', 'Halden RU', 'Scotch M', 'Varsani A']",pii: 2021.01.22.21250320. doi: 10.1101/2021.01.22.21250320,No keywords,LM013129
33430521,Pan-Enterovirus Amplicon-Based High-Throughput Sequencing Detects the Complete Capsid of a EVA71 Genotype C1 Variant via Wastewater-Based Epidemiology in Arizona.,"['Faleye TOC', 'Driver E', 'Bowes D', 'Adhikari S', 'Adams D', 'Varsani A', 'Halden RU', 'Scotch M']",doi: 10.3390/v13010074,"['Arizona', 'Enterovirus A', 'human', 'molecular epidemiology', 'poliomyelitis', 'wastewater']",LM013129
32527776,Coding-Complete Genome Sequence of a Human Respirovirus 1 Strain from a Clinical Sample in Arizona.,"['Scotch M', 'Halden RU', 'Denton A', 'Sandrolini H', 'Fontenele RS', 'Varsani A']",doi: 10.1128/MRA.00465-20,No keywords,LM013129
32357959,An 81-Nucleotide Deletion in SARS-CoV-2 ORF7a Identified from Sentinel Surveillance in Arizona (January to March 2020).,"['Holland LA', 'Kaelin EA', 'Maqsood R', 'Estifanos B', 'Wu LI', 'Varsani A', 'Halden RU', 'Hogue BG', 'Scotch M', 'Lim ES']",doi: 10.1128/JVI.00711-20,"['COVID-19', 'ORF7a', 'SARS-CoV-2']",LM013129
35749532,"Evaluating the impact of sample storage, handling, and technical ability on the decay and recovery of SARS-CoV-2 in wastewater.","['Beattie RE', 'Blackwood AD', 'Clerkin T', 'Dinga C', 'Noble RT']",doi: 10.1371/journal.pone.0270659,No keywords,DA053899
